artist_id,artist_name,dma_id,dma_name,start_date,end_date,st_order_value,st_num_tickets,st_event_count,st_avg_price
4470,The Killers,25,"Atlanta, GA",2022-09-12,2022-09-18,17061.425,93.93,1.01,136.8853
19434,Brett Dennen,51,"Wilmington, NC",2022-02-21,2022-02-27,959.1768,12.120000000000001,1.01,57.166000000000004
9228,Lila Downs,2,"New York, NY",2025-03-17,2025-03-23,1971.1968,13.13,1.01,104.32458333333334
3885,Mason Ramsey,79,"Charlottesville, VA",2024-03-11,2024-03-17,946.3598999999998,18.18,1.01,28.989244444444445
18795,Armin van Buuren,7,"Boston, MA (Manchester, NH)",2024-01-22,2024-01-28,6388.250000000001,44.44,1.01,108.96312857142858
15885,Yes,5,"Philadelphia, PA",2023-04-24,2023-04-30,9576.789700000001,46.46,2.02,157.11156000000003
4416,Luke Bryan,22,"Providence, RI-New Bedford, MA",2021-07-05,2021-07-11,75313.50829999999,465.61,1.01,124.39371619047617
16672,Jon Batiste,131,"Nashville, TN",2024-02-26,2024-03-03,18393.594800000003,83.83,1.01,150.53112142857142
4976,Tom Odell,95,"Minneapolis-St. Paul, MN",2022-04-11,2022-04-17,401.25280000000004,6.0600000000000005,1.01,49.9849
19119,Diana Ross,12,"Washington, DC (Hagerstown, MD)",2024-10-21,2024-10-27,22398.052900000002,89.89,2.02,181.9463682186235
4637,Kenny Chesney,95,"Minneapolis-St. Paul, MN",2022-08-01,2022-08-07,398934.3753,1928.09,1.01,158.9450819505095
5414,Koe Wetzel,57,"Richmond-Petersburg, VA",2023-09-11,2023-09-17,8197.1196,75.75,1.01,75.61087250000001
19167,The Avett Brothers,2,"New York, NY",2025-07-28,2025-08-03,1698.7493,8.08,1.01,155.96672500000003
6250,Brooks & Dunn,208,"Fresno-Visalia, CA",2024-06-03,2024-06-09,40816.988600000004,279.77,1.01,108.93317592592594
15736,Boz Scaggs,25,"Atlanta, GA",2021-10-18,2021-10-24,27984.1912,145.44,1.01,141.23436000000004
6781,YUNGBLUD,25,"Atlanta, GA",2025-09-01,2025-09-07,1088.0225,7.07,1.01,95.10664999999999
7575,Third Eye Blind,140,"Wichita-Hutchinson, KS Plus",2022-10-17,2022-10-23,1868.0556,14.14,1.01,98.81166666666667
18337,K.Flay,189,"Albuquerque-Santa Fe, NM",2025-03-24,2025-03-30,1244.4310999999998,15.15,1.01,47.0647375
18398,Anderson .Paak,13,"Baltimore, MD",2024-10-07,2024-10-13,3472.6627999999996,33.33,1.01,61.46028235294118
18335,Phil Wickham,196,"San Francisco-Oakland-San Jose, CA",2023-05-15,2023-05-21,2789.6705000000006,33.33,1.01,56.253892307692304
4207,Morgan Wallen,185,"Salt Lake City, UT",2022-09-05,2022-09-11,247122.52770000006,1060.5,1.01,193.54557523148154
6309,ZZ Top,20,"Charleston, SC",2021-09-27,2021-10-03,7386.190600000001,33.33,1.01,168.64037333333332
6781,YUNGBLUD,86,"Chicago, IL",2022-02-21,2022-02-27,2182.2666000000004,88.88,1.01,14.303930769230771
15606,R3HAB,194,"Los Angeles, CA",2025-04-28,2025-05-04,210.02949999999998,2.02,1.01,67.67
18337,K.Flay,205,"Las Vegas, NV",2023-04-24,2023-04-30,143.6725,2.02,1.01,39.39
6285,Norah Jones,13,"Baltimore, MD",2022-07-18,2022-07-24,7309.400300000001,50.5,1.01,100.4223576923077
9228,Lila Downs,185,"Salt Lake City, UT",2022-10-24,2022-10-30,4455.9079,28.28,1.01,111.59778571428572
3885,Mason Ramsey,16,"Cincinnati, OH",2024-10-14,2024-10-20,614.9587,11.11,1.01,31.476650000000003
5103,Shwayze,165,Honolulu,2024-08-26,2024-09-01,408.7773,7.07,1.01,35.148
18685,Franz Ferdinand,25,"Atlanta, GA",2022-08-08,2022-08-14,2030.0696999999996,22.22,1.01,49.88757272727272
1170,deadmau5,98,"Houston, TX",2024-12-16,2024-12-22,1387.0229,6.0600000000000005,1.01,141.905
4989,John Legend,7,"Boston, MA (Manchester, NH)",2021-10-11,2021-10-17,32262.3694,183.82,1.01,135.72830240963856
18846,Teddy Swims,101,"Dallas-Ft. Worth, TX",2022-10-10,2022-10-16,8589.827800000001,57.57,1.01,103.91522727272728
18687,Alexander 23,201,"Portland, OR",2022-10-03,2022-10-09,149.7527,2.02,1.01,50.1768
18685,Franz Ferdinand,34,"Hartford & New Haven, CT",2023-06-05,2023-06-11,1222.7161,12.120000000000001,1.01,67.23714285714286
9642,Jesse Cook,40,"Tampa-St. Petersburg (Sarasota), FL",2024-01-08,2024-01-14,4296.8026,34.34,1.01,95.53373571428571
4383,KAROL G,194,"Los Angeles, CA",2021-11-01,2021-11-07,174612.01180000007,655.49,2.02,221.82076030303028
4998,Train,210,"Spokane, WA",2023-07-24,2023-07-30,2831.8278999999998,12.120000000000001,1.01,178.60840000000002
4989,John Legend,91,"St. Louis, MO",2024-09-02,2024-09-08,17445.578500000003,41.410000000000004,1.01,280.5252555555556
6288,Steely Dan,117,"Memphis, TN",2022-06-06,2022-06-12,3793.0853,16.16,1.01,147.96399
4416,Luke Bryan,37,"Youngstown, OH",2021-05-24,2021-05-30,46248.72819999999,334.31,1.01,113.30845317460317
6384,Leo Kottke,202,"Bend, OR",2025-07-07,2025-07-13,237.552,2.02,1.01,67.0741
5571,Tai Verdes,101,"Dallas-Ft. Worth, TX",2021-11-01,2021-11-07,890.7594000000001,12.120000000000001,1.01,60.6
21662,Catfish and the Bottlemen,194,"Los Angeles, CA",2024-09-30,2024-10-06,189.8901,3.0300000000000002,1.01,41.59685
7392,Ana Gabriel,113,"Harlingen-Weslaco-Brownsville-McAllen, TX",2023-04-10,2023-04-16,13086.9942,73.73,1.01,125.1262935483871
19119,Diana Ross,2,"New York, NY",2024-10-21,2024-10-27,4636.2737,8.08,1.01,472.79110000000003
14575,Mark Tuan,118,"San Antonio, TX",2022-10-03,2022-10-09,1045.0975,20.2,1.01,29.72026
18795,Armin van Buuren,86,"Chicago, IL",2023-11-06,2023-11-12,3670.0673000000006,20.2,1.01,126.09023636363636
4976,Tom Odell,30,"Louisville, KY",2025-09-15,2025-09-21,605.7677,6.0600000000000005,1.01,65.65
3987,New Kids On The Block,203,"San Diego, CA",2022-05-23,2022-05-29,25551.141599999988,214.12,1.01,84.79182183908046
19434,Brett Dennen,198,"Reno, NV",2024-06-10,2024-06-16,296.0714,3.0300000000000002,1.01,60.6
10505,Tower Of Power,120,"Lake Charles, LA",2024-04-29,2024-05-05,392.5163,5.05,1.01,50.59595
15410,The Used,91,"St. Louis, MO",2023-09-18,2023-09-24,5021.0029,44.44,1.01,70.65081739130436
18330,Rob Zombie,91,"St. Louis, MO",2024-08-26,2024-09-01,23270.70299999999,265.63,1.01,58.02977747747746
23237,Raekwon,1,"Portland-Auburn, ME",2021-11-22,2021-11-28,1982.7512000000004,16.16,1.01,93.44520000000001
4590,Mariah Carey,2,"New York, NY",2023-12-04,2023-12-10,22998.649400000002,128.27,1.01,145.7502142857143
7550,Brett Eldredge,14,"Flint-Saginaw-Bay City, MI",2022-09-19,2022-09-25,1828.3222,20.2,1.01,64.3407875
9642,Jesse Cook,28,"Indianapolis, IN",2024-04-01,2024-04-07,577.9927,6.0600000000000005,1.01,64.64
18890,Marisela,98,"Houston, TX",2023-02-27,2023-03-05,9877.5374,41.410000000000004,1.01,163.23153846153846
4919,Alan Jackson,131,"Nashville, TN",2021-10-04,2021-10-10,150222.63280000002,697.91,1.01,169.17615428571432
7344,Noah Kahan,22,"Providence, RI-New Bedford, MA",2023-09-04,2023-09-10,16037.446599999997,58.58,1.01,220.8567
4419,The Rolling Stones,35,"Orlando-Daytona Beach-Melbourne, FL",2024-06-03,2024-06-09,299912.0058,655.49,1.01,327.1444694352159
10505,Tower Of Power,9,"Pittsburgh, PA",2024-09-16,2024-09-22,571.6802,2.02,1.01,168.67
18527,Ty Dolla $ign,7,"Boston, MA (Manchester, NH)",2022-03-28,2022-04-03,478.3057,6.0600000000000005,1.01,56.8125
19712,Jinjer,118,"San Antonio, TX",2024-10-07,2024-10-13,3895.3276,34.34,1.01,67.460425
15826,Jeezy,11,"Cleveland-Akron (Canton), OH",2022-10-31,2022-11-06,15650.7176,76.76,1.01,146.13241111111108
4939,Carin Leon,196,"San Francisco-Oakland-San Jose, CA",2023-08-14,2023-08-20,45659.63560000001,187.86,1.01,169.3713746835443
6309,ZZ Top,7,"Boston, MA (Manchester, NH)",2023-08-28,2023-09-03,8386.545100000001,29.29,1.01,221.10448666666667
10069,Trans-Siberian Orchestra,201,"Portland, OR",2024-11-18,2024-11-24,40633.784700000004,241.39000000000001,2.02,121.20685830598852
4382,Jason Aldean,185,"Salt Lake City, UT",2024-09-02,2024-09-08,54093.81229999999,418.14,1.01,89.44213714285713
21663,Amos Lee,170,"Denver, CO",2022-08-08,2022-08-14,6992.8865000000005,41.410000000000004,1.01,127.21863809523809
4573,George Strait,205,"Las Vegas, NV",2024-12-02,2024-12-08,647931.1296999997,796.89,1.01,602.3535200626958
4244,Red Hot Chili Peppers,205,"Las Vegas, NV",2022-08-01,2022-08-07,247682.19900000002,708.01,1.01,276.3154505190311
10505,Tower Of Power,189,"Albuquerque-Santa Fe, NM",2024-12-16,2024-12-22,1008.3132999999999,4.04,1.01,149.1568
6309,ZZ Top,188,"Tucson (Sierra Vista), AZ",2022-06-13,2022-06-19,10478.487400000002,75.75,1.01,98.54536333333334
18337,K.Flay,2,"New York, NY",2025-03-10,2025-03-16,234.6432,4.04,1.01,38.178000000000004
10458,Godspeed You! Black Emperor,96,"Kansas City, MO",2024-11-11,2024-11-17,2496.5988,15.15,1.01,94.9538875
4659,Pearl Jam,13,"Baltimore, MD",2024-09-09,2024-09-15,28806.664500000003,38.38,1.01,614.9509764705882
4416,Luke Bryan,36,"Columbus, OH",2024-09-23,2024-09-29,23296.2964,182.81,1.01,80.93155250000002
10503,Big Gigantic,9,"Pittsburgh, PA",2022-07-18,2022-07-24,733.5327,9.09,1.01,56.33202857142857
2015,The Black Dahlia Murder,6,"Detroit, MI",2022-10-24,2022-10-30,1234.7856,4.04,1.01,234.53209999999999
23002,Tye Tribbett,207,"Sacramento-Stockton-Modesto, CA",2023-03-06,2023-03-12,922.1805,6.0600000000000005,1.01,103.67313333333333
4244,Red Hot Chili Peppers,56,"Syracuse, NY",2023-04-10,2023-04-16,63161.68319999999,330.27,1.01,149.1425035211268
4382,Jason Aldean,75,"Wilkes Barre-Scranton, PA",2022-07-11,2022-07-17,92422.05990000001,1120.09,1.01,54.44830211946049
7087,JJ Grey & Mofro,34,"Hartford & New Haven, CT",2022-08-01,2022-08-07,1692.8004,9.09,1.01,130.896
13869,Michael Franti & Spearhead,200,"Seattle-Tacoma, WA",2022-07-18,2022-07-24,27258.677900000002,196.95,1.01,94.59044712643677
4207,Morgan Wallen,18,"Charlotte, NC",2024-10-14,2024-10-20,152951.65280000007,378.75,4.04,185.758155043138
10970,Chrisette Michele,16,"Cincinnati, OH",2024-04-29,2024-05-05,367.9632,4.04,1.01,60.97875
11646,Soccer Mommy,91,"St. Louis, MO",2022-11-28,2022-12-04,189.3649,3.0300000000000002,1.01,39.25364999999999
1178,Wilco,127,"Omaha, NE",2023-10-23,2023-10-29,2339.4832,16.16,1.01,102.13625
18622,FLETCHER,5,"Philadelphia, PA",2024-09-16,2024-09-22,3184.9138,33.33,1.01,64.26966666666668
23002,Tye Tribbett,207,"Sacramento-Stockton-Modesto, CA",2023-08-07,2023-08-13,706.394,5.05,1.01,90.395
5571,Tai Verdes,100,"New Orleans, LA",2022-10-17,2022-10-23,87.96090000000001,1.01,1.01,55.5399
19712,Jinjer,98,"Houston, TX",2021-12-06,2021-12-12,2273.3988999999997,32.32,1.01,46.62160000000001
12154,Snail Mail,203,"San Diego, CA",2022-10-31,2022-11-06,79.9011,1.01,1.01,50.5
2266,SLANDER,63,"Grand Rapids-Kalamazoo-Battle Creek, MI",2022-10-10,2022-10-16,2161.299,21.21,1.01,70.55499285714285
19558,Two Friends,203,"San Diego, CA",2022-10-17,2022-10-23,585.1030999999999,7.07,1.01,60.45254
18422,A.R. Rahman,196,"San Francisco-Oakland-San Jose, CA",2025-07-21,2025-07-27,12745.119299999998,66.66,1.01,158.99644444444445
1178,Wilco,73,"Chattanooga, TN",2025-05-05,2025-05-11,4148.0801,32.32,1.01,89.14259999999999
4416,Luke Bryan,56,"Syracuse, NY",2025-06-02,2025-06-08,18711.855900000002,192.91,1.01,72.53819999999999
18330,Rob Zombie,28,"Indianapolis, IN",2021-09-13,2021-09-19,7771.7076,79.79,1.01,70.13003243243243
4400,Anuel AA,101,"Dallas-Ft. Worth, TX",2023-05-01,2023-05-07,43363.7642,183.82,1.01,160.9010141304348
15379,Fonseca,12,"Washington, DC (Hagerstown, MD)",2025-06-16,2025-06-22,1954.4611000000002,15.15,1.01,88.32305714285714
23351,Tamar Braxton,61,"Raleigh-Durham (Fayetteville), NC",2024-01-15,2024-01-21,1720.9289,15.15,1.01,70.66184444444445
7373,Josh Turner,123,"Champaign & Springfield-Decatur, IL",2024-07-22,2024-07-28,2841.2108000000003,29.29,1.01,61.285357142857144
4197,The Weeknd,34,"Hartford & New Haven, CT",2022-01-31,2022-02-06,31625.1604,102.01,1.01,244.49904347826083
6288,Steely Dan,86,"Chicago, IL",2022-06-13,2022-06-19,93710.05230000002,751.44,1.01,93.85612284768213
19434,Brett Dennen,9,"Pittsburgh, PA",2025-05-05,2025-05-11,170.39710000000002,2.02,1.01,69.69
18527,Ty Dolla $ign,131,"Nashville, TN",2023-09-25,2023-10-01,589.0118,6.0600000000000005,1.01,58.370425
7406,Bone Thugs-N-Harmony,172,"Phoenix, AZ",2025-09-29,2025-10-05,8335.631000000001,53.53,1.01,85.65931199999999
10503,Big Gigantic,15,"Buffalo, NY",2022-07-25,2022-07-31,411.9083,5.05,1.01,51.8534
4659,Pearl Jam,5,"Philadelphia, PA",2024-07-01,2024-07-07,952.2987,6.0600000000000005,1.01,106.72333333333334
7087,JJ Grey & Mofro,57,"Richmond-Petersburg, VA",2021-08-02,2021-08-08,664.1861,6.0600000000000005,1.01,77.41313333333333
7550,Brett Eldredge,195,"Palm Springs, CA",2022-07-25,2022-07-31,3082.0554,18.18,1.01,126.58666666666666
16672,Jon Batiste,201,"Portland, OR",2024-02-12,2024-02-18,22289.225399999996,68.68,1.01,234.40869062500002
13869,Michael Franti & Spearhead,158,"Fargo-Valley City, ND",2023-06-05,2023-06-11,594.9304,6.0600000000000005,1.01,70.89694999999999
4637,Kenny Chesney,185,"Salt Lake City, UT",2022-07-25,2022-07-31,102162.57059999998,584.79,1.01,124.01921068702292
18330,Rob Zombie,12,"Washington, DC (Hagerstown, MD)",2024-09-09,2024-09-15,30682.0123,323.2,1.01,62.731935862068966
2015,The Black Dahlia Murder,98,"Houston, TX",2023-05-01,2023-05-07,353.7727,4.04,1.01,58.58
18890,Marisela,172,"Phoenix, AZ",2022-05-23,2022-05-29,16918.8837,88.88,1.01,133.83106000000004
4590,Mariah Carey,205,"Las Vegas, NV",2025-01-27,2025-02-02,20544.3595,76.76,2.02,194.3988305706522
11645,Tanya Tucker,181,"Rapid City, SD",2025-08-18,2025-08-24,574.1648,6.0600000000000005,1.01,72.48265
7390,UB40,15,"Buffalo, NY",2025-08-25,2025-08-31,1649.0068000000003,16.16,1.01,64.5087
12154,Snail Mail,194,"Los Angeles, CA",2022-04-25,2022-05-01,2413.7687000000005,31.31,1.01,52.696749999999994
6232,Volbeat,25,"Atlanta, GA",2021-09-20,2021-09-26,6061.0403,35.35,1.01,122.3846705882353
7392,Ana Gabriel,208,"Fresno-Visalia, CA",2025-09-01,2025-09-07,8240.640500000001,40.4,1.01,143.20255294117646
7390,UB40,207,"Sacramento-Stockton-Modesto, CA",2024-07-29,2024-08-04,2494.5484999999994,24.240000000000002,1.01,70.68653333333333
4644,Feid,34,"Hartford & New Haven, CT",2024-06-03,2024-06-09,5845.4053,39.39,1.01,113.73407999999999
10069,Trans-Siberian Orchestra,63,"Grand Rapids-Kalamazoo-Battle Creek, MI",2023-12-25,2023-12-31,89348.78140000002,513.08,2.02,124.62000729166667
4423,Fall Out Boy,86,"Chicago, IL",2023-06-19,2023-06-25,22264.419800000003,147.46,1.01,131.43438135593217
5571,Tai Verdes,210,"Spokane, WA",2022-11-14,2022-11-20,2129.7466,31.31,1.01,42.11643888888889
23002,Tye Tribbett,100,"New Orleans, LA",2023-03-13,2023-03-19,110.7364,1.01,1.01,62.62
23637,Johnnyswim,25,"Atlanta, GA",2022-04-11,2022-04-17,2489.2864000000004,24.240000000000002,2.02,69.17814642857144
19712,Jinjer,9,"Pittsburgh, PA",2024-09-16,2024-09-22,1490.0227,14.14,1.01,66.25712222222224
15599,Pancho Barraza,86,"Chicago, IL",2023-10-16,2023-10-22,8447.922799999998,59.59,1.01,101.56349583333332
7373,Josh Turner,28,"Indianapolis, IN",2023-02-06,2023-02-12,6718.9442,59.59,1.01,80.47019615384617
7373,Josh Turner,197,"Yakima-Pasco-Richland-Kennewick, WA",2021-09-27,2021-10-03,611.555,4.04,1.01,119.18
2367,Kevin Fowler,101,"Dallas-Ft. Worth, TX",2021-12-20,2021-12-26,1721.8581,21.21,1.01,56.53691428571429
12571,Ziggy Marley,136,"Tulsa, OK",2025-09-29,2025-10-05,1449.9762,6.0600000000000005,1.01,140.14086666666665
22338,Crowbar,182,"El Paso, TX",2024-11-04,2024-11-10,350.80330000000004,5.05,1.01,38.885
18539,Halestorm,15,"Buffalo, NY",2022-08-08,2022-08-14,4565.5737,38.38,1.01,76.89418571428573
10970,Chrisette Michele,5,"Philadelphia, PA",2022-12-26,2023-01-01,927.584,4.04,2.02,151.5
6309,ZZ Top,66,"Harrisburg-Lancaster-Lebanon-York, PA",2022-07-18,2022-07-24,4500.580199999999,58.58,1.01,60.971275999999996
23589,Phish,196,"San Francisco-Oakland-San Jose, CA",2023-04-17,2023-04-23,11749.6734,35.35,4.04,323.06779821428574
6288,Steely Dan,203,"San Diego, CA",2022-05-23,2022-05-29,42985.2465,290.88,1.01,111.48946585365853
18422,A.R. Rahman,40,"Tampa-St. Petersburg (Sarasota), FL",2022-08-01,2022-08-07,993.6481000000001,6.0600000000000005,1.01,115.14
23237,Raekwon,29,"Miami-Fort Lauderdale, FL",2021-11-08,2021-11-14,460.86299999999994,3.0300000000000002,1.01,116.15
19434,Brett Dennen,79,"Charlottesville, VA",2024-07-29,2024-08-04,432.7749,5.05,1.01,51.92073333333333
4197,The Weeknd,95,"Minneapolis-St. Paul, MN",2025-06-09,2025-06-15,30920.523799999995,94.94,1.01,191.63904418604653
3987,New Kids On The Block,86,"Chicago, IL",2022-06-13,2022-06-19,92870.52010000001,676.7,2.02,101.715214004914
4383,KAROL G,96,"Kansas City, MO",2022-10-03,2022-10-09,278444.32450000005,1063.53,1.01,201.60135275779376
11896,Julian Lage,28,"Indianapolis, IN",2024-09-02,2024-09-08,152.7019,1.01,1.01,91.91
11896,Julian Lage,91,"St. Louis, MO",2024-09-09,2024-09-15,456.0554,3.0300000000000002,1.01,95.95
7393,Alanis Morissette,107,"Birmingham (Anniston and Tuscaloosa), AL",2022-09-12,2022-09-18,22130.109999999997,139.38,1.01,123.6900779661017
4382,Jason Aldean,200,"Seattle-Tacoma, WA",2023-09-18,2023-09-24,90109.46290000003,670.64,1.01,98.04336173285198
2015,The Black Dahlia Murder,11,"Cleveland-Akron (Canton), OH",2024-09-30,2024-10-06,170.0335,2.02,1.01,51.51
6309,ZZ Top,169,"Laredo, TX",2023-04-17,2023-04-23,1616.2828000000002,15.15,1.01,72.88664999999999
10970,Chrisette Michele,6,"Detroit, MI",2023-04-10,2023-04-16,250.8537,2.02,1.01,91.0616
15813,Jack White,73,"Chattanooga, TN",2022-09-12,2022-09-18,988.7294,4.04,1.01,173.72
4644,Feid,12,"Washington, DC (Hagerstown, MD)",2023-05-29,2023-06-04,1938.9475,4.04,1.01,412.37289999999996
778,KMFDM,29,"Miami-Fort Lauderdale, FL",2022-09-26,2022-10-02,1083.1947,13.13,1.01,55.43168571428573
23002,Tye Tribbett,73,"Chattanooga, TN",2023-03-20,2023-03-26,144.71280000000002,1.01,1.01,84.84
6451,Elevation Worship,40,"Tampa-St. Petersburg (Sarasota), FL",2023-10-02,2023-10-08,50983.4769,369.66,1.01,98.7646463087248
7373,Josh Turner,62,"Jacksonville, FL",2022-06-27,2022-07-03,4243.717,30.3,1.01,99.95229333333333
6451,Elevation Worship,194,"Los Angeles, CA",2024-09-23,2024-09-29,66208.0856,413.09000000000003,2.02,102.80362625714284
6384,Leo Kottke,25,"Atlanta, GA",2024-05-20,2024-05-26,2299.3154999999997,18.18,1.01,78.98761111111112
21663,Amos Lee,33,"Albany-Schenectady-Troy, NY",2022-04-18,2022-04-24,1190.0628,8.08,1.01,103.525
18527,Ty Dolla $ign,40,"Tampa-St. Petersburg (Sarasota), FL",2023-09-25,2023-10-01,314.211,4.04,1.01,50.903999999999996
11896,Julian Lage,12,"Washington, DC (Hagerstown, MD)",2024-03-25,2024-03-31,4064.0784000000003,38.38,1.01,68.59415000000001
18335,Phil Wickham,30,"Louisville, KY",2021-03-08,2021-03-14,43.632000000000005,1.01,1.01,27.27
7371,Chris Tomlin,70,"Ft. Myers-Naples, FL",2023-03-20,2023-03-26,5897.046599999999,75.75,1.01,57.06824642857143
18803,New Order,101,"Dallas-Ft. Worth, TX",2023-03-06,2023-03-12,8272.4151,27.27,1.01,179.52933636363636
20187,Crystal Gayle,18,"Charlotte, NC",2023-11-06,2023-11-12,485.3959,2.02,1.01,166.65
4624,Justin Timberlake,131,"Nashville, TN",2024-12-09,2024-12-15,29048.478700000003,91.91,1.01,214.31830487804885
19167,The Avett Brothers,176,"Boise, ID",2022-07-11,2022-07-17,14783.875000000002,117.16,1.01,97.65010545454545
15795,Houndmouth,97,"Milwaukee, WI",2024-10-28,2024-11-03,1605.1627,18.18,1.01,48.6517
4382,Jason Aldean,141,"Des Moines-Ames, IA",2023-08-14,2023-08-20,40393.0411,205.03,1.01,140.06507560975606
2747,Magdalena Bay,200,"Seattle-Tacoma, WA",2025-09-29,2025-10-05,939.3,6.0600000000000005,1.01,94.0613
15410,The Used,7,"Boston, MA (Manchester, NH)",2024-07-08,2024-07-14,2827.8788,26.26,1.01,68.27672142857143
4660,Blake Shelton,62,"Jacksonville, FL",2023-02-27,2023-03-05,23471.4405,89.89,1.01,190.46026904761905
18603,Death Cab for Cutie,6,"Detroit, MI",2022-10-10,2022-10-16,5585.653500000001,56.56,1.01,66.4628304347826
18337,K.Flay,170,"Denver, CO",2022-02-28,2022-03-06,1392.3658,16.16,1.01,61.741299999999995
3322,Sammy Hagar,18,"Charlotte, NC",2024-07-15,2024-07-21,49919.79539999999,304.01,1.01,113.81933007518795
7373,Josh Turner,61,"Raleigh-Durham (Fayetteville), NC",2023-11-27,2023-12-03,5667.423099999999,48.480000000000004,1.01,76.98107777777777
3885,Mason Ramsey,170,"Denver, CO",2024-05-06,2024-05-12,1304.2736000000002,19.19,1.01,43.4868125
7371,Chris Tomlin,157,"Lincoln & Hastings-Kearney, NE",2024-12-09,2024-12-15,4452.251699999999,40.4,1.01,69.26282941176471
6309,ZZ Top,18,"Charlotte, NC",2021-07-26,2021-08-01,3176.3288000000007,28.28,1.01,90.9
18890,Marisela,112,"Austin, TX",2022-01-31,2022-02-06,3227.2833,20.2,1.01,122.22154285714286
23589,Phish,112,"Austin, TX",2025-06-23,2025-06-29,13281.984800000004,55.55,3.0300000000000002,255.8792515873016
6779,Ryan Hurd,25,"Atlanta, GA",2022-04-04,2022-04-10,961.4998,19.19,2.02,31.708950000000005
778,KMFDM,5,"Philadelphia, PA",2022-10-10,2022-10-16,749.4603999999999,8.08,1.01,63.125
778,KMFDM,86,"Chicago, IL",2024-10-28,2024-11-03,4319.8407,38.38,2.02,72.67574236111112
3885,Mason Ramsey,159,"Sioux Falls (Mitchell), SD",2024-12-02,2024-12-08,504.15160000000003,8.08,1.01,37.23365
16450,Above & Beyond,29,"Miami-Fort Lauderdale, FL",2023-08-28,2023-09-03,835.0175,4.04,1.01,130.96333333333334
4194,Bad Bunny,18,"Charlotte, NC",2024-05-06,2024-05-12,22686.953299999997,34.34,1.01,537.951811111111
4382,Jason Aldean,141,"Des Moines-Ames, IA",2025-09-15,2025-09-21,37121.50970000002,213.11,1.01,115.6807988888889
2347,Dry Cleaning,196,"San Francisco-Oakland-San Jose, CA",2024-03-18,2024-03-24,256.0754,3.0300000000000002,2.02,49.3385
6309,ZZ Top,67,"Greenville-Spartanburg, SC-Asheville, NC-Ande",2022-08-01,2022-08-07,19997.6263,175.74,2.02,86.92097407407407
4989,John Legend,12,"Washington, DC (Hagerstown, MD)",2024-06-03,2024-06-09,53400.2453,363.6,3.0300000000000002,122.51270445454927
18829,Reba McEntire,47,"Columbia, SC",2023-03-06,2023-03-12,85918.68000000002,378.75,1.01,169.42464150943397
6781,YUNGBLUD,61,"Raleigh-Durham (Fayetteville), NC",2023-07-17,2023-07-23,2124.434,16.16,1.01,77.87504
15606,R3HAB,2,"New York, NY",2024-03-25,2024-03-31,110.3122,1.01,1.01,78.78
4423,Fall Out Boy,13,"Baltimore, MD",2024-03-18,2024-03-24,22939.715899999996,119.18,1.01,139.3981037735849
5414,Koe Wetzel,94,"Shreveport, LA",2023-04-03,2023-04-09,18673.9708,120.19,1.01,102.977075
7344,Noah Kahan,15,"Buffalo, NY",2023-05-22,2023-05-28,3192.7312,14.14,1.01,150.80714
7373,Josh Turner,101,"Dallas-Ft. Worth, TX",2022-02-14,2022-02-20,18245.0743,188.87,1.01,64.97494125
7392,Ana Gabriel,188,"Tucson (Sierra Vista), AZ",2025-09-15,2025-09-21,7193.4321,34.34,1.01,129.5811636363636
12154,Snail Mail,185,"Salt Lake City, UT",2023-04-10,2023-04-16,153.06550000000001,2.02,1.01,49.49
15736,Boz Scaggs,147,"Little Rock-Pine Bluff, AR",2023-07-24,2023-07-30,547.3089,5.05,1.01,83.325
21663,Amos Lee,18,"Charlotte, NC",2025-06-23,2025-06-29,3166.3399,20.2,1.01,90.98416666666667
6781,YUNGBLUD,2,"New York, NY",2025-09-15,2025-09-21,1818.0808000000002,9.09,1.01,148.70735
4383,KAROL G,200,"Seattle-Tacoma, WA",2022-10-24,2022-10-30,108282.47370000002,477.73,1.01,175.57142371134023
4637,Kenny Chesney,56,"Syracuse, NY",2024-05-27,2024-06-02,14725.779799999997,158.57,1.01,64.8558875
23551,slenderbodies,36,"Columbus, OH",2024-10-07,2024-10-13,164.70069999999998,2.02,1.01,49.086
4261,Nicki Minaj,101,"Dallas-Ft. Worth, TX",2024-05-06,2024-05-12,37955.325300000004,106.05,1.01,257.878048
21662,Catfish and the Bottlemen,196,"San Francisco-Oakland-San Jose, CA",2024-10-07,2024-10-13,3851.3017,20.2,1.01,102.78914285714286
6384,Leo Kottke,114,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2024-03-11,2024-03-17,941.3402,5.05,1.01,201.44449999999998
20187,Crystal Gayle,114,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2024-12-02,2024-12-08,699.0007999999999,5.05,1.01,85.85
4624,Justin Timberlake,42,"Lexington, KY",2024-07-08,2024-07-14,29750.741800000007,88.88,1.01,247.50504499999997
9642,Jesse Cook,134,"Madison, WI",2025-04-28,2025-05-04,510.77720000000005,2.02,1.01,160.59
1744,Patrick Droney,30,"Louisville, KY",2023-11-27,2023-12-03,298.2934,4.04,1.01,44.24305
18400,Thirty Seconds To Mars,95,"Minneapolis-St. Paul, MN",2024-07-15,2024-07-21,5016.5892,28.28,1.01,107.289775
18398,Anderson .Paak,131,"Nashville, TN",2023-08-28,2023-09-03,2340.2306,23.23,1.01,60.73864545454545
